69.529,0.00098643,0,8.6009,0.69097,1291.9,2.2495,-7.3982e-06,1,7,0,0,3,0,10,7,3
69.539,0.0048343,0,8.6389,0.70946,1300.5,2.2536,-4.5926e-05,1,7,0,0,3,0,10,7,3
69.548,0.0079955,0,8.675,0.72847,1308.9,2.2578,-7.5958e-05,1,7,0,0,3,0,10,7,3
69.559,0.011942,0,8.7092,0.74793,1316.9,2.2619,-0.00012539,1,7,0,0,3,0,10,7,3
